node_id,x_coord,y_coord,production,attraction,zone_id,geometry,_zone_id,activity_type
5959,-110.7895228,32.2353791,50.0,50.0,143,POINT (-110.7895228 32.2353791),-1,secondary
5960,-110.7867781,32.2353782,50.0,50.0,143,POINT (-110.7867781 32.2353782),-1,secondary
5961,-110.7862662,32.2353796,50.0,50.0,143,POINT (-110.7862662 32.2353796),-1,secondary
5962,-110.7859136,32.2355013,50.0,50.0,143,POINT (-110.7859136 32.2355013),-1,secondary
5963,-110.7856962,32.2355025,50.0,50.0,143,POINT (-110.7856962 32.2355025),-1,secondary
5964,-110.7857928,32.235502,50.0,50.0,143,POINT (-110.7857928 32.235502),-1,secondary
5965,-110.7858029,32.2353804,50.0,50.0,143,POINT (-110.7858029 32.2353804),-1,secondary
5966,-110.7919622,32.2353796,50.0,50.0,143,POINT (-110.7919622 32.2353796),-1,secondary
5967,-110.9993004,32.229188,50.0,50.0,592,POINT (-110.9993004 32.229188),-1,secondary
5968,-111.0064077,32.2255937,50.0,50.0,602,POINT (-111.0064077 32.2255937),-1,secondary
5969,-110.9614494,32.2955654,50.0,50.0,516,POINT (-110.9614494 32.2955654),-1,primary
5970,-110.9805796,32.2503011,50.0,50.0,568,POINT (-110.9805796 32.2503011),-1,primary
5971,-110.9806067,32.2503008,50.0,50.0,568,POINT (-110.9806067 32.2503008),-1,primary
5972,-110.9806754,32.2502392,50.0,50.0,568,POINT (-110.9806754 32.2502392),-1,primary
5973,-110.9748665,32.2501519,50.0,50.0,534,POINT (-110.9748665 32.2501519),-1,primary
5974,-110.974789,32.2502337,50.0,50.0,534,POINT (-110.974789 32.2502337),-1,primary
5975,-110.9743146,32.2502828,50.0,50.0,534,POINT (-110.9743146 32.2502828),-1,primary
5976,-110.9743521,32.2501964,50.0,50.0,534,POINT (-110.9743521 32.2501964),-1,primary
5977,-110.969479,32.2500923,50.0,50.0,517,POINT (-110.969479 32.2500923),-1,primary
5978,-110.9718662,32.2502645,50.0,50.0,517,POINT (-110.9718662 32.2502645),-1,secondary
5979,-110.9718668,32.2504163,50.0,50.0,517,POINT (-110.9718668 32.2504163),-1,secondary
5980,-110.9682552,32.2501515,50.0,50.0,517,POINT (-110.9682552 32.2501515),-1,primary
5981,-110.9678554,32.2501784,50.0,50.0,500,POINT (-110.9678554 32.2501784),-1,primary
5982,-110.9632197,32.2502395,50.0,50.0,500,POINT (-110.9632197 32.2502395),-1,primary
5983,-110.9630404,32.2502388,50.0,50.0,500,POINT (-110.9630404 32.2502388),-1,primary
