node_id,x_coord,y_coord,production,attraction,zone_id,geometry,_zone_id,activity_type
128,-96.7724642,43.5873769,1000.0,1000.0,46099010405,POINT (-96.7724642 43.5873769),46099010405,secondary
129,-96.771748,43.5866315,1000.0,1000.0,46099010405,POINT (-96.771748 43.5866315),46099010405,motorway
130,-96.7707643,43.5832666,1000.0,1000.0,46099010405,POINT (-96.7707643 43.5832666),46099010405,motorway
131,-96.7704457,43.5860201,1000.0,1000.0,46099010405,POINT (-96.7704457 43.5860201),46099010405,motorway
132,-96.7525549,43.5018792,1000.0,1000.0,46099001110,POINT (-96.7525549 43.5018792),46099001110,motorway
133,-96.7498091,43.5023405,1000.0,1000.0,46099001110,POINT (-96.7498091 43.5023405),46099001110,motorway
134,-96.694921,43.563144,1000.0,1000.0,46099000300,POINT (-96.694921 43.563144),46099000300,primary
135,-96.6949977,43.5635609,1000.0,1000.0,46099000300,POINT (-96.6949977 43.5635609),46099000300,motorway
136,-96.780604,43.5189253,1000.0,1000.0,46099001107,POINT (-96.780604 43.5189253),46099001107,motorway
137,-96.7811147,43.5163988,1000.0,1000.0,46099001109,POINT (-96.7811147 43.5163988),46099001109,motorway
138,-96.7011762,43.5289618,1000.0,1000.0,46099001700,POINT (-96.7011762 43.5289618),46099001700,motorway
139,-96.703074,43.5284491,1000.0,1000.0,46099001700,POINT (-96.703074 43.5284491),46099001700,motorway
140,-96.7032305,43.5292215,1000.0,1000.0,46099001700,POINT (-96.7032305 43.5292215),46099001700,motorway
141,-96.7032333,43.529324,1000.0,1000.0,46099001700,POINT (-96.7032333 43.529324),46099001700,secondary
142,-96.7166663,43.6056908,1000.0,1000.0,46099010404,POINT (-96.7166663 43.6056908),46099010404,motorway
143,-96.7128385,43.6052817,1000.0,1000.0,46099010404,POINT (-96.7128385 43.6052817),46099010404,motorway
144,-96.7710539,43.6128721,1000.0,1000.0,46099010405,POINT (-96.7710539 43.6128721),46099010405,motorway
145,-96.7706691,43.6130492,1000.0,1000.0,46099010405,POINT (-96.7706691 43.6130492),46099010405,motorway
146,-96.7700349,43.6130372,1000.0,1000.0,46099010405,POINT (-96.7700349 43.6130372),46099010405,motorway
147,-96.7697315,43.6128738,1000.0,1000.0,46099010405,POINT (-96.7697315 43.6128738),46099010405,motorway
148,-96.7641347,43.6128876,1000.0,1000.0,46099010405,POINT (-96.7641347 43.6128876),46099010405,motorway
149,-96.7696909,43.6169775,1000.0,1000.0,46099010405,POINT (-96.7696909 43.6169775),46099010405,motorway
150,-96.6214006,43.531044,1000.0,1000.0,46099010401,POINT (-96.6214006 43.531044),46099010401,primary
151,-96.6936653,43.546235,1000.0,1000.0,46099000401,POINT (-96.6936653 43.546235),46099000401,motorway
152,-96.6932186,43.5466274,1000.0,1000.0,46099000401,POINT (-96.6932186 43.5466274),46099000401,primary
153,-96.7706287,43.6172867,1000.0,1000.0,46099010405,POINT (-96.7706287 43.6172867),46099010405,motorway
154,-96.7765304,43.6128188,1000.0,1000.0,46099010405,POINT (-96.7765304 43.6128188),46099010405,motorway
155,-96.7777936,43.5727959,1000.0,1000.0,46099010405,POINT (-96.7777936 43.5727959),46099010405,secondary
156,-96.7784785,43.5672614,1000.0,1000.0,46099000202,POINT (-96.7784785 43.5672614),46099000202,motorway
157,-96.6916653,43.6067278,1000.0,1000.0,46099010404,POINT (-96.6916653 43.6067278),46099010404,motorway
158,-96.6909138,43.6069541,1000.0,1000.0,46099010404,POINT (-96.6909138 43.6069541),46099010404,motorway
159,-96.7703655,43.5865692,1000.0,1000.0,46099010405,POINT (-96.7703655 43.5865692),46099010405,motorway
160,-96.7699272,43.5873722,1000.0,1000.0,46099010405,POINT (-96.7699272 43.5873722),46099010405,secondary
163,-96.6513614,43.5063308,1000.0,1000.0,46099001806,POINT (-96.6513614 43.5063308),46099001806,primary
164,-96.7113698,43.5837627,1000.0,1000.0,46099000100,POINT (-96.7113698 43.5837627),46099000100,secondary
165,-96.7013952,43.5838318,1000.0,1000.0,46099010404,POINT (-96.7013952 43.5838318),46099010404,tertiary
166,-96.695237,43.583802,1000.0,1000.0,46099010404,POINT (-96.695237 43.583802),46099010404,tertiary
167,-96.7267724,43.5564461,1000.0,1000.0,46099000701,POINT (-96.7267724 43.5564461),46099000701,tertiary
168,-96.726901,43.5564455,1000.0,1000.0,46099000701,POINT (-96.726901 43.5564455),46099000701,tertiary
169,-96.7283622,43.5564346,1000.0,1000.0,46099000701,POINT (-96.7283622 43.5564346),46099000701,tertiary
170,-96.7611788,43.6054482,1000.0,1000.0,46099010405,POINT (-96.7611788 43.6054482),46099010405,tertiary
171,-96.7612308,43.6124555,1000.0,1000.0,46099010405,POINT (-96.7612308 43.6124555),46099010405,tertiary
172,-96.7248049,43.5976245,1000.0,1000.0,46099000100,POINT (-96.7248049 43.5976245),46099000100,tertiary
173,-96.7235426,43.5976242,1000.0,1000.0,46099010404,POINT (-96.7235426 43.5976242),46099010404,tertiary
174,-96.7113211,43.5981684,1000.0,1000.0,46099010404,POINT (-96.7113211 43.5981684),46099010404,primary
175,-96.652054,43.5295125,1000.0,1000.0,46099000407,POINT (-96.652054 43.5295125),46099000407,secondary
178,-96.6613365,43.5294617,1000.0,1000.0,46099000407,POINT (-96.6613365 43.5294617),46099000407,secondary
179,-96.6674672,43.5293838,1000.0,1000.0,46099001804,POINT (-96.6674672 43.5293838),46099001804,secondary
180,-96.800767,43.547478,1000.0,1000.0,46099001001,POINT (-96.800767 43.547478),46099001001,tertiary
181,-96.799296,43.552746,1000.0,1000.0,46099001001,POINT (-96.799296 43.552746),46099001001,tertiary
182,-96.7227846,43.5687523,1000.0,1000.0,46099000100,POINT (-96.7227846 43.5687523),46099000100,secondary
183,-96.7270881,43.5648729,1000.0,1000.0,46099000201,POINT (-96.7270881 43.5648729),46099000201,secondary
184,-96.7113879,43.5476228,1000.0,1000.0,46099000500,POINT (-96.7113879 43.5476228),46099000500,secondary
185,-96.7113899,43.5471482,1000.0,1000.0,46099000500,POINT (-96.7113899 43.5471482),46099000500,secondary
186,-96.6570823,43.5439543,1000.0,1000.0,46099000407,POINT (-96.6570823 43.5439543),46099000407,tertiary
187,-96.6572037,43.543955,1000.0,1000.0,46099000407,POINT (-96.6572037 43.543955),46099000407,primary
188,-96.725317,43.544687,1000.0,1000.0,46099000701,POINT (-96.725317 43.544687),46099000701,primary
189,-96.7238163,43.5446766,1000.0,1000.0,46099000701,POINT (-96.7238163 43.5446766),46099000701,primary
190,-96.7064077,43.5475901,1000.0,1000.0,46099000500,POINT (-96.7064077 43.5475901),46099000500,tertiary
191,-96.706403,43.548498,1000.0,1000.0,46099000500,POINT (-96.706403 43.548498),46099000500,tertiary
192,-96.706421,43.551207,1000.0,1000.0,46099000500,POINT (-96.706421 43.551207),46099000500,tertiary
193,-96.728282,43.5414441,1000.0,1000.0,46099000701,POINT (-96.728282 43.5414441),46099000701,secondary
194,-96.7297749,43.5414445,1000.0,1000.0,46099000701,POINT (-96.7297749 43.5414445),46099000701,secondary
195,-96.7313004,43.5414387,1000.0,1000.0,46099000701,POINT (-96.7313004 43.5414387),46099000701,primary
196,-96.6614908,43.5438532,1000.0,1000.0,46099000407,POINT (-96.6614908 43.5438532),46099000407,tertiary
197,-96.6614851,43.5436956,1000.0,1000.0,46099000407,POINT (-96.6614851 43.5436956),46099000407,tertiary
198,-96.6603313,43.5404016,1000.0,1000.0,46099000407,POINT (-96.6603313 43.5404016),46099000407,tertiary
199,-96.6607579,43.547561,1000.0,1000.0,46099000405,POINT (-96.6607579 43.547561),46099000405,tertiary
200,-96.660932,43.5456841,1000.0,1000.0,46099000405,POINT (-96.660932 43.5456841),46099000405,tertiary
201,-96.7170324,43.5476268,1000.0,1000.0,46099000500,POINT (-96.7170324 43.5476268),46099000500,tertiary
202,-96.7170456,43.5486102,1000.0,1000.0,46099000500,POINT (-96.7170456 43.5486102),46099000500,secondary
203,-96.6658779,43.5437379,1000.0,1000.0,46099000405,POINT (-96.6658779 43.5437379),46099000405,primary
204,-96.6662588,43.5436985,1000.0,1000.0,46099000405,POINT (-96.6662588 43.5436985),46099000405,primary
205,-96.6689303,43.5433644,1000.0,1000.0,46099000405,POINT (-96.6689303 43.5433644),46099000405,primary
207,-96.7859682,43.5474416,1000.0,1000.0,46099001002,POINT (-96.7859682 43.5474416),46099001002,tertiary
208,-96.7811284,43.5272583,1000.0,1000.0,46099001107,POINT (-96.7811284 43.5272583),46099001107,primary
209,-96.7798507,43.5270215,1000.0,1000.0,46099001107,POINT (-96.7798507 43.5270215),46099001107,primary
211,-96.7769868,43.5237028,1000.0,1000.0,46099001109,POINT (-96.7769868 43.5237028),46099001109,tertiary
212,-96.7313021,43.5486115,1000.0,1000.0,46099000701,POINT (-96.7313021 43.5486115),46099000701,primary
213,-96.7313083,43.5512137,1000.0,1000.0,46099000701,POINT (-96.7313083 43.5512137),46099000701,primary
214,-96.7313176,43.5551228,1000.0,1000.0,46099000701,POINT (-96.7313176 43.5551228),46099000701,primary
215,-96.7269817,43.5572469,1000.0,1000.0,46099000701,POINT (-96.7269817 43.5572469),46099000701,tertiary
216,-96.7261038,43.5582196,1000.0,1000.0,46099000701,POINT (-96.7261038 43.5582196),46099000701,tertiary
217,-96.6715229,43.5475591,1000.0,1000.0,46099000405,POINT (-96.6715229 43.5475591),46099000405,secondary
218,-96.6715616,43.5512271,1000.0,1000.0,46099000405,POINT (-96.6715616 43.5512271),46099000405,secondary
219,-96.7199194,43.548612,1000.0,1000.0,46099000701,POINT (-96.7199194 43.548612),46099000701,secondary
220,-96.7199377,43.5512202,1000.0,1000.0,46099000701,POINT (-96.7199377 43.5512202),46099000701,tertiary
221,-96.8108644,43.5148468,1000.0,1000.0,46099001105,POINT (-96.8108644 43.5148468),46099001105,secondary
222,-96.8112832,43.5180998,1000.0,1000.0,46099001105,POINT (-96.8112832 43.5180998),46099001105,secondary
225,-96.786084,43.536547,1000.0,1000.0,46099001002,POINT (-96.786084 43.536547),46099001002,tertiary
226,-96.761178,43.5874174,1000.0,1000.0,46099010405,POINT (-96.761178 43.5874174),46099010405,secondary
227,-96.7611613,43.6018097,1000.0,1000.0,46099010405,POINT (-96.7611613 43.6018097),46099010405,secondary
228,-96.7611601,43.6018599,1000.0,1000.0,46099010405,POINT (-96.7611601 43.6018599),46099010405,secondary
229,-96.7064061,43.5466737,1000.0,1000.0,46099000500,POINT (-96.7064061 43.5466737),46099000500,tertiary
230,-96.7063955,43.543946,1000.0,1000.0,46099000500,POINT (-96.7063955 43.543946),46099000500,tertiary
231,-96.7798983,43.5075764,1000.0,1000.0,46099001108,POINT (-96.7798983 43.5075764),46099001108,secondary
236,-96.7710457,43.5649957,1000.0,1000.0,46099000202,POINT (-96.7710457 43.5649957),46099000202,tertiary
237,-96.7737047,43.5764917,1000.0,1000.0,46099010405,POINT (-96.7737047 43.5764917),46099010405,tertiary
238,-96.7755922,43.5863183,1000.0,1000.0,46099010405,POINT (-96.7755922 43.5863183),46099010405,tertiary
239,-96.7860381,43.5256736,1000.0,1000.0,46099001107,POINT (-96.7860381 43.5256736),46099001107,tertiary
240,-96.7833993,43.5256686,1000.0,1000.0,46099001107,POINT (-96.7833993 43.5256686),46099001107,tertiary
241,-96.6739279,43.5442876,1000.0,1000.0,46099000405,POINT (-96.6739279 43.5442876),46099000405,primary
242,-96.6740405,43.5439419,1000.0,1000.0,46099000405,POINT (-96.6740405 43.5439419),46099000405,tertiary
243,-96.807583,43.53401,1000.0,1000.0,46099001111,POINT (-96.807583 43.53401),46099001111,tertiary
244,-96.810251,43.532173,1000.0,1000.0,46099001111,POINT (-96.810251 43.532173),46099001111,tertiary
245,-96.7024506,43.5390132,1000.0,1000.0,46099000500,POINT (-96.7024506 43.5390132),46099000500,tertiary
246,-96.6992099,43.5366335,1000.0,1000.0,46099001700,POINT (-96.6992099 43.5366335),46099001700,tertiary
247,-96.7512313,43.5470687,1000.0,1000.0,46099000900,POINT (-96.7512313 43.5470687),46099000900,tertiary
248,-96.7512173,43.5459494,1000.0,1000.0,46099000900,POINT (-96.7512173 43.5459494),46099000900,tertiary
249,-96.7512295,43.5439401,1000.0,1000.0,46099000900,POINT (-96.7512295 43.5439401),46099000900,tertiary
250,-96.7267951,43.5473078,1000.0,1000.0,46099000701,POINT (-96.7267951 43.5473078),46099000701,tertiary
251,-96.728315,43.5472991,1000.0,1000.0,46099000701,POINT (-96.728315 43.5472991),46099000701,tertiary
252,-96.7298095,43.5472931,1000.0,1000.0,46099000701,POINT (-96.7298095 43.5472931),46099000701,tertiary
253,-96.731299,43.5472883,1000.0,1000.0,46099000701,POINT (-96.731299 43.5472883),46099000701,primary
254,-96.7909391,43.5372526,1000.0,1000.0,46099001002,POINT (-96.7909391 43.5372526),46099001002,secondary
255,-96.7163825,43.5696827,1000.0,1000.0,46099000300,POINT (-96.7163825 43.5696827),46099000300,tertiary
256,-96.7114312,43.5696672,1000.0,1000.0,46099000300,POINT (-96.7114312 43.5696672),46099000300,secondary
257,-96.7262196,43.5148857,1000.0,1000.0,46099001901,POINT (-96.7262196 43.5148857),46099001901,tertiary
258,-96.7291167,43.5148855,1000.0,1000.0,46099001501,POINT (-96.7291167 43.5148855),46099001501,tertiary
259,-96.671492,43.5441657,1000.0,1000.0,46099000405,POINT (-96.671492 43.5441657),46099000405,secondary
260,-96.6714903,43.5439438,1000.0,1000.0,46099000405,POINT (-96.6714903 43.5439438),46099000405,secondary
261,-96.6714874,43.5435667,1000.0,1000.0,46099000405,POINT (-96.6714874 43.5435667),46099000405,secondary
