node_id,zone_id,ctrl_type,node_type,activity_type,x_coord,y_coord,production,attraction
0,0,1,,primary,-77.0466503,38.9024051,0,0
1,1,0,,primary,-77.0501283,38.8957332,0,0
2,2,0,,motorway,-77.0487386,38.8958041,0,0
3,3,0,,motorway,-77.046535,38.8956539,0,0
4,4,1,,tertiary,-77.0449266,38.8954286,0,0
5,5,1,,primary,-77.0494761,38.9027152,0,0
6,6,0,,primary,-77.027546,38.8920871,0,0
7,7,0,,secondary,-77.0486234,38.8962602,0,0
8,8,1,,secondary,-77.0281418,38.8920893,0,0
9,9,0,,primary,-77.0506012,38.9029136,0,0
10,10,1,,primary,-77.0270245,38.9041663,0,0
11,11,0,,primary,-77.0276415,38.9041698,0,0
12,12,0,,motorway,-77.0487416,38.8958963,0,0
13,13,0,,primary,-77.0507556,38.9023635,0,0
14,14,0,,primary,-77.0501553,38.8924286,0,0
15,15,0,,primary,-77.0497531,38.9020978,0,0
16,16,1,,tertiary,-77.0466678,38.8920897,0,0
17,17,1,,tertiary,-77.0466778,38.8935166,0,0
18,18,1,,tertiary,-77.0466637,38.8952383,0,0
19,19,1,,primary,-77.0466663,38.8960156,0,0
20,20,1,,residential,-77.0466574,38.8995741,0,0
21,21,0,,tertiary,-77.0466546,38.9006944,0,0
22,22,1,,primary,-77.04665,38.9025305,0,0
23,23,1,,tertiary,-77.046647,38.9037424,0,0
24,24,0,,secondary,-77.0319535,38.8946517,0,0
25,25,1,,secondary,-77.03195,38.8973504,0,0
26,26,1,,secondary,-77.0319506,38.8983201,0,0
27,27,1,,secondary,-77.0319504,38.8994359,0,0
28,28,1,,secondary,-77.0319505,38.900209,0,0
29,29,1,,secondary,-77.0319507,38.9013356,0,0
30,30,1,,secondary,-77.0319544,38.9025199,0,0
31,31,1,,secondary,-77.0319511,38.9037373,0,0
32,32,1,,primary,-77.0185253,38.892458,0,0
33,33,0,,primary,-77.0191525,38.8920874,0,0
34,34,1,,primary,-77.019911,38.892076,0,0
35,35,1,,secondary,-77.0219312,38.8920786,0,0
36,36,1,,primary,-77.0239597,38.8920785,0,0
37,37,1,,primary,-77.0260226,38.8920862,0,0
38,38,0,,primary,-77.0406979,38.8921004,0,0
39,39,1,,primary,-77.0434835,38.8920951,0,0
40,40,1,,tertiary,-77.0449316,38.8920926,0,0
41,41,1,,secondary,-77.047972,38.8920875,0,0
42,42,1,,tertiary,-77.0488495,38.892102,0,0
43,43,1,,secondary,-77.0379693,38.9002001,0,0
44,44,0,,primary,-77.0394724,38.8935512,0,0
45,45,1,,secondary,-77.0417542,38.8935281,0,0
46,46,1,,secondary,-77.0434792,38.8935385,0,0
47,47,0,,tertiary,-77.0449284,38.893516,0,0
48,48,1,,primary,-77.050135,38.8935253,0,0
49,49,0,,residential,-77.0308026,38.8946435,0,0
50,50,1,,tertiary,-77.021923,38.8984651,0,0
51,51,1,,secondary,-77.0270432,38.8983237,0,0
52,52,1,,tertiary,-77.0280844,38.8983206,0,0
53,53,1,,secondary,-77.0296175,38.898313,0,0
54,54,1,,primary,-77.0336563,38.8983139,0,0
55,55,0,,primary,-77.0394698,38.89831,0,0
56,56,1,,residential,-77.0417152,38.8983143,0,0
57,57,1,,residential,-77.0434712,38.8983204,0,0
58,58,1,,residential,-77.044908,38.898322,0,0
59,59,1,,residential,-77.048847,38.8983243,0,0
60,60,1,,residential,-77.0501281,38.8983294,0,0
61,61,1,,tertiary,-77.018931,38.898314,0,0
62,62,1,,primary,-77.019906,38.89831,0,0
63,63,1,,primary,-77.0336215,38.8964046,0,0
64,64,1,,primary,-77.0336373,38.8973451,0,0
65,65,1,,primary,-77.0336382,38.9002069,0,0
66,66,1,,primary,-77.033624,38.9025318,0,0
67,67,1,,secondary,-77.034593,38.9013349,0,0
68,68,1,,secondary,-77.0345781,38.902523,0,0
69,69,1,,secondary,-77.034577,38.903737,0,0
70,70,1,,secondary,-77.0488147,38.9037389,0,0
71,71,0,,motorway,-77.047406,38.8956318,0,0
72,72,0,,residential,-77.0394724,38.894339,0,0
73,73,0,,residential,-77.0417163,38.8943293,0,0
74,74,1,,tertiary,-77.019905,38.894794,0,0
75,75,0,,tertiary,-77.0229671,38.8947999,0,0
76,76,1,,tertiary,-77.0239913,38.8947972,0,0
77,77,1,,secondary,-77.038522,38.9013337,0,0
78,78,1,,secondary,-77.0385188,38.9025232,0,0
79,79,1,,secondary,-77.0385154,38.903742,0,0
80,80,1,,primary,-77.039473,38.8964077,0,0
81,81,1,,primary,-77.0394711,38.8973546,0,0
82,82,1,,primary,-77.0394557,38.900204,0,0
83,83,1,,primary,-77.0394456,38.9013334,0,0
84,84,1,,primary,-77.039386,38.9025233,0,0
85,85,1,,tertiary,-77.0219289,38.8961285,0,0
86,86,1,,secondary,-77.0219179,38.899812,0,0
87,87,1,,primary,-77.0219394,38.9025237,0,0
88,88,1,,primary,-77.0219434,38.9029509,0,0
89,89,1,,secondary,-77.0270523,38.89613,0,0
90,90,1,,secondary,-77.027037,38.899816,0,0
91,91,1,,secondary,-77.0270324,38.9011669,0,0
92,92,0,,secondary,-77.0270322,38.9013528,0,0
93,93,1,,tertiary,-77.0270313,38.9025234,0,0
94,94,1,,primary,-77.0270399,38.9037357,0,0
95,95,1,,primary,-77.027032,38.9039612,0,0
96,96,1,,secondary,-77.035129,38.900202,0,0
97,97,0,,residential,-77.0434697,38.8995756,0,0
98,98,1,,residential,-77.0449083,38.8995735,0,0
99,99,0,,residential,-77.0488337,38.8995748,0,0
100,100,1,,residential,-77.0501283,38.8995752,0,0
101,101,1,,secondary,-77.018931,38.899809,0,0
102,102,1,,secondary,-77.01991,38.899811,0,0
103,103,1,,secondary,-77.0280845,38.899811,0,0
104,104,1,,secondary,-77.0296231,38.8998173,0,0
105,105,1,,primary,-77.036554,38.900201,0,0
106,106,1,,primary,-77.0417009,38.9002111,0,0
107,107,1,,primary,-77.0417107,38.8959844,0,0
108,108,1,,primary,-77.0480883,38.8960029,0,0
109,109,1,,primary,-77.0501318,38.8960171,0,0
110,110,1,,primary,-77.0417128,38.8953891,0,0
111,111,1,,primary,-77.0434661,38.8953903,0,0
112,112,1,,tertiary,-77.019905,38.89613,0,0
113,113,1,,tertiary,-77.0239701,38.8961306,0,0
114,114,1,,secondary,-77.0296244,38.8961279,0,0
115,115,1,,primary,-77.0239696,38.9029543,0,0
116,116,0,,primary,-77.0401075,38.8964032,0,0
117,117,1,,tertiary,-77.018929,38.900863,0,0
118,118,1,,tertiary,-77.019909,38.900867,0,0
119,119,1,,tertiary,-77.0239468,38.9008799,0,0
120,120,1,,tertiary,-77.0189287,38.9013205,0,0
121,121,1,,tertiary,-77.0501284,38.9007007,0,0
122,122,1,,secondary,-77.0280845,38.9013368,0,0
123,123,1,,secondary,-77.0296245,38.9013363,0,0
124,124,1,,secondary,-77.036546,38.9013343,0,0
125,125,1,,primary,-77.0417135,38.9013328,0,0
126,126,1,,primary,-77.0434643,38.9013322,0,0
127,127,1,,tertiary,-77.0449168,38.8973506,0,0
128,128,1,,primary,-77.0449033,38.9025268,0,0
129,129,1,,tertiary,-77.0449011,38.903742,0,0
130,130,1,,secondary,-77.0280844,38.8973431,0,0
131,131,1,,secondary,-77.0296206,38.897346,0,0
132,132,1,,tertiary,-77.0417087,38.8973529,0,0
133,133,1,,tertiary,-77.0434702,38.8973517,0,0
134,134,1,,residential,-77.0488619,38.8973478,0,0
135,135,1,,primary,-77.0259876,38.9036038,0,0
136,136,0,,primary,-77.026338,38.9037224,0,0
137,137,1,,primary,-77.0280981,38.9043261,0,0
138,138,0,,secondary,-77.0259771,38.8990426,0,0
139,139,0,,residential,-77.0183355,38.8990645,0,0
140,140,0,,tertiary,-77.018931,38.8990645,0,0
141,141,1,,secondary,-77.0434635,38.9025238,0,0
142,142,1,,tertiary,-77.0434554,38.9037441,0,0
143,143,1,,primary,-77.0239718,38.9021096,0,0
144,144,0,,tertiary,-77.0239722,38.9025117,0,0
145,145,1,,tertiary,-77.0239489,38.9041767,0,0
146,146,0,,secondary,-77.029633,38.8978782,0,0
147,147,1,,secondary,-77.0296235,38.900284,0,0
148,148,1,,secondary,-77.0296255,38.902528,0,0
149,149,1,,secondary,-77.0296266,38.903737,0,0
150,150,1,,secondary,-77.0399315,38.9037393,0,0
151,151,1,,primary,-77.048821,38.9020773,0,0
152,152,1,,tertiary,-77.018928,38.902521,0,0
153,153,0,,tertiary,-77.018924,38.90372,0,0
154,154,1,,tertiary,-77.0189264,38.9038518,0,0
155,155,1,,tertiary,-77.018932,38.904174,0,0
156,156,1,,primary,-77.0501298,38.9020152,0,0
157,157,1,,secondary,-77.0417041,38.8995941,0,0
158,158,1,,primary,-77.036542,38.9025231,0,0
159,159,1,,primary,-77.036539,38.903739,0,0
160,160,1,,secondary,-77.019907,38.902521,0,0
161,161,1,,primary,-77.0199036,38.9035215,0,0
162,162,1,,tertiary,-77.0198993,38.904163,0,0
163,163,1,,secondary,-77.0259823,38.9015275,0,0
164,164,1,,tertiary,-77.0259933,38.9025305,0,0
165,165,1,,tertiary,-77.02598,38.904172,0,0
166,166,1,,secondary,-77.0280845,38.9008053,0,0
167,167,1,,primary,-77.0280846,38.902518,0,0
168,168,1,,secondary,-77.0280844,38.9037442,0,0
169,169,1,,tertiary,-77.033077,38.903738,0,0
170,170,1,,secondary,-77.0501133,38.903743,0,0
171,171,1,,primary,-77.041706,38.9025234,0,0
172,172,0,,primary,-77.0183077,38.9041852,0,0
173,173,1,,secondary,-77.0417003,38.9037447,0,0
174,174,1,,primary,-77.0507906,38.9024758,0,0
175,175,0,,primary,-77.048544,38.9025633,0,0
176,176,1,,primary,-77.050128,38.8973469,0,0
177,177,1,,secondary,-77.0417566,38.8926523,0,0
178,178,0,,motorway,-77.0465699,38.8957395,0,0
179,179,1,,primary,-77.0319658,38.8920972,0,0
180,180,1,,secondary,-77.0319607,38.8931533,0,0
181,181,1,,tertiary,-77.0449166,38.8959783,0,0
182,182,1,,primary,-77.0466497,38.9026413,0,0
183,183,0,,primary,-77.0509687,38.9028888,0,0
184,184,0,,primary,-77.0494466,38.9026215,0,0
185,185,0,,primary,-77.0493225,38.9021724,0,0
186,186,0,,primary,-77.0394527,38.9028626,0,0
187,187,0,,secondary,-77.0264745,38.9013621,0,0
188,188,0,,primary,-77.0485716,38.9024021,0,0
189,189,0,,primary,-77.0425221,38.9002083,0,0
190,190,0,,secondary,-77.0319506,38.9007709,0,0
191,191,0,,motorway,-77.0511699,38.8958188,0,0
192,192,0,,motorway,-77.0507809,38.8923158,0,0
193,193,0,,motorway,-77.0510387,38.8959188,0,0
194,194,0,,primary,-77.0486808,38.8960046,0,0
195,195,0,,motorway,-77.0480093,38.8953755,0,0
196,196,0,,motorway,-77.0500674,38.895834,0,0
197,197,0,,primary,-77.0501318,38.8959775,0,0
198,198,0,,motorway,-77.0455594,38.8955423,0,0
199,199,0,,primary,-77.0489222,38.9024843,0,0
200,200,0,,primary,-77.0485547,38.902484,0,0
201,201,0,,primary,-77.0491931,38.9024869,0,0
202,202,0,,primary,-77.0510331,38.9024861,0,0
203,203,0,,primary,-77.0510197,38.9025685,0,0
204,204,0,,primary,-77.0491958,38.9025662,0,0
205,205,0,,primary,-77.0489248,38.9025641,0,0
206,206,0,,primary,-77.0305139,38.9025272,0,0
207,207,0,,tertiary,-77.0307703,38.9026411,0,0
208,208,0,,primary,-77.0292155,38.9025242,0,0
209,209,0,,tertiary,-77.0289102,38.9024079,0,0
210,210,0,,tertiary,-77.0286864,38.9026388,0,0
211,211,0,,primary,-77.0284716,38.9025226,0,0
212,212,0,,tertiary,-77.028522,38.9024092,0,0
213,213,0,,primary,-77.0282718,38.9025185,0,0
214,214,0,,primary,-77.0330945,38.9025196,0,0
215,215,0,,tertiary,-77.0330918,38.9024114,0,0
216,216,0,,tertiary,-77.0326921,38.9024102,0,0
217,217,0,,tertiary,-77.0370078,38.9025231,0,0
218,218,0,,tertiary,-77.0373592,38.9026455,0,0
219,219,0,,primary,-77.0355138,38.902523,0,0
220,220,0,,secondary,-77.0319542,38.9024099,0,0
221,221,1,,secondary,-77.036542,38.9024179,0,0
222,222,1,,primary,-77.0365438,38.9026449,0,0
223,223,1,,secondary,-77.0345804,38.9026435,0,0
224,224,0,,tertiary,-77.0373485,38.902406,0,0
225,225,0,,tertiary,-77.0424178,38.9023957,0,0
226,226,0,,primary,-77.0421925,38.9025235,0,0
227,227,0,,primary,-77.0415519,38.9025234,0,0
228,228,0,,tertiary,-77.0412215,38.9023944,0,0
229,229,0,,tertiary,-77.0409453,38.9026414,0,0
230,230,0,,primary,-77.0412296,38.9025234,0,0
231,231,0,,tertiary,-77.0407897,38.902394,0,0
232,232,0,,primary,-77.0404464,38.9025234,0,0
233,233,0,,tertiary,-77.0441183,38.9026441,0,0
234,234,0,,primary,-77.0444188,38.9025258,0,0
235,235,0,,primary,-77.0436546,38.9025255,0,0
236,236,0,,tertiary,-77.0438152,38.9026438,0,0
237,237,0,,primary,-77.0433363,38.9025244,0,0
238,238,0,,tertiary,-77.0429891,38.9023963,0,0
239,239,0,,tertiary,-77.0427269,38.9026492,0,0
240,240,0,,primary,-77.0429455,38.9025235,0,0
241,241,0,,primary,-77.0420879,38.9025235,0,0
242,242,0,,tertiary,-77.0423159,38.9026426,0,0
243,243,0,,primary,-77.0455908,38.9024018,0,0
244,244,0,,primary,-77.045277,38.9025276,0,0
245,245,0,,primary,-77.0450732,38.9025272,0,0
246,246,0,,primary,-77.0453495,38.902644,0,0
247,247,0,,tertiary,-77.0441264,38.9023976,0,0
248,248,0,,primary,-77.0437991,38.9025245,0,0
249,249,0,,primary,-77.0470741,38.9024861,0,0
250,250,0,,primary,-77.0461193,38.9025294,0,0
251,251,0,,primary,-77.0458779,38.9024047,0,0
252,252,1,,tertiary,-77.0417079,38.902395,0,0
253,253,1,,tertiary,-77.0417055,38.9026421,0,0
254,254,1,,tertiary,-77.0449035,38.9023984,0,0
255,255,1,,secondary,-77.0434661,38.9023963,0,0
256,256,0,,primary,-77.0460434,38.9026429,0,0
257,257,1,,tertiary,-77.0449031,38.9026447,0,0
258,258,1,,secondary,-77.0434627,38.9026429,0,0
259,259,0,,primary,-77.0470741,38.9025612,0,0
260,260,0,,primary,-77.04856,38.902648,0,0
261,261,1,,primary,-77.0488192,38.902402,0,0
262,262,1,,secondary,-77.0488179,38.902649,0,0
263,263,1,,primary,-77.0509723,38.9027133,0,0
264,264,0,,primary,-77.0504859,38.8972075,0,0
265,265,0,,primary,-77.0503328,38.8973748,0,0
266,266,0,,secondary,-77.0488043,38.8964944,0,0
267,267,0,,primary,-77.0488618,38.8965714,0,0
268,268,1,,primary,-77.050128,38.8972661,0,0
269,269,1,,primary,-77.050128,38.8970087,0,0
270,270,0,,secondary,-77.0488864,38.8963967,0,0
271,271,0,,secondary,-77.0499843,38.8970108,0,0
272,272,1,,tertiary,-77.0440779,38.8937803,0,0
273,273,0,,secondary,-77.0504181,38.897258,0,0
274,274,0,,secondary,-77.049955,38.897087,0,0
275,275,0,,secondary,-77.0503395,38.8972955,0,0
276,276,0,,secondary,-77.0473349,38.895722,0,0
277,277,1,,tertiary,-77.0451739,38.8945811,0,0
278,278,1,,primary,-77.0479163,38.8960069,0,0
279,279,1,,primary,-77.0189291,38.9039666,0,0
280,280,1,,primary,-77.0199026,38.9036384,0,0
281,281,1,,primary,-77.0417246,38.892098,0,0
282,282,1,,secondary,-77.0488063,38.9039359,0,0
283,283,1,,secondary,-77.0489887,38.9037376,0,0
284,284,1,,primary,-77.0492507,38.9023528,0,0
285,285,0,,tertiary,-77.0229452,38.8984625,0,0
286,286,1,,secondary,-77.0259889,38.8998159,0,0
287,287,0,,subway,-77.0284135,38.9005102,0,0
288,288,1,,primary,-77.0336478,38.8988023,0,0
289,289,1,,secondary,-77.0319504,38.8993525,0,0
290,290,1,,secondary,-77.0280845,38.9006759,0,0
291,291,1,,secondary,-77.0270325,38.9010358,0,0
292,292,0,,secondary,-77.0261632,38.9013405,0,0
293,293,0,,primary,-77.0394376,38.902234,0,0
294,294,0,,secondary,-77.038519,38.9024045,0,0
295,295,0,,primary,-77.0462875,38.9025298,0,0
296,296,0,,primary,-77.0325602,38.8921025,0,0
297,297,0,,secondary,-77.0319343,38.9042877,0,0
298,298,1,,primary,-77.0394895,38.9025233,0,0
299,299,1,,primary,-77.0400857,38.9037412,0,0
300,300,0,,secondary,-77.0495506,38.9031396,0,0
301,301,0,,secondary,-77.0501131,38.9032645,0,0
302,302,1,,primary,-77.0501867,38.9030685,0,0
303,303,0,,secondary,-77.0428946,38.9000083,0,0
304,304,1,,tertiary,-77.0449054,38.9013318,0,0
305,305,1,,primary,-77.0466503,38.9013313,0,0
306,306,1,,secondary,-77.0434677,38.9002077,0,0
307,307,1,,secondary,-77.0394705,38.8988164,0,0
308,308,1,,tertiary,-77.046663,38.8973494,0,0
309,309,0,,residential,-77.0466606,38.898323,0,0
310,310,1,,tertiary,-77.0449041,38.9007123,0,0
311,311,1,,primary,-77.0336419,38.9013351,0,0
312,312,0,,secondary,-77.0422926,38.8997956,0,0
313,313,0,,secondary,-77.0319341,38.9041106,0,0
314,314,0,,secondary,-77.0276226,38.9008329,0,0
315,315,1,,tertiary,-77.0488217,38.9006931,0,0
316,316,0,,primary,-77.0336603,38.8919232,0,0
317,317,0,,primary,-77.0497836,38.9030028,0,0
318,318,0,,tertiary,-77.0231342,38.9041859,0,0
319,319,0,,tertiary,-77.0227563,38.9041858,0,0
320,320,0,,primary,-77.045821,38.9025288,0,0
321,321,0,,secondary,-77.0385185,38.9026472,0,0
322,322,0,,primary,-77.0336227,38.8955098,1000,1000
323,323,0,,tertiary,-77.0252147,38.8961313,0,0
324,324,0,,tertiary,-77.0250056,38.9041726,0,0
325,325,0,,secondary,-77.050725,38.9018675,0,0
326,326,1,,primary,-77.0394774,38.8921018,0,0
327,327,1,,primary,-77.0336404,38.8921083,0,0
328,328,0,,tertiary,-77.0259894,38.9008869,0,0
329,329,1,,secondary,-77.0270327,38.9008391,0,0
330,330,0,,tertiary,-77.0259838,38.9013923,0,0
331,331,0,,primary,-77.0199097,38.8997032,0,0
332,332,0,,secondary,-77.0206198,38.899813,0,0
333,333,0,,secondary,-77.0261278,38.9014801,0,0
334,334,0,,secondary,-77.0258872,38.8926919,0,0
335,335,0,,secondary,-77.0258938,38.8933429,0,0
336,336,0,,primary,-77.0235864,38.8936983,0,0
337,337,0,,primary,-77.0394714,38.8971539,0,0
338,338,0,,primary,-77.0239866,38.8934223,0,0
339,339,0,,tertiary,-77.0235232,38.8961325,0,0
340,340,0,,secondary,-77.0492341,38.9034631,0,0
341,341,1,,primary,-77.0199089,38.8944149,0,0
342,342,0,,tertiary,-77.0183329,38.8948029,0,0
343,343,0,,primary,-77.0352292,38.892107,0,0
344,344,1,,primary,-77.0501617,38.8920892,0,0
345,345,0,,tertiary,-77.0488707,38.8934477,0,0
346,346,1,,secondary,-77.0466694,38.8953777,0,0
347,347,1,,tertiary,-77.0441612,38.8938214,0,0
348,348,1,,primary,-77.0365453,38.8921067,0,0
349,349,0,,secondary,-77.0260439,38.8942635,0,0
350,350,0,,secondary,-77.0259123,38.8938866,0,0
351,351,1,,primary,-77.0187129,38.8923447,0,0
352,352,1,,primary,-77.0185706,38.8922931,0,0
353,,1,,primary,-77.0199625,38.8935989,0,0
354,,1,,primary,-77.0198643,38.8928318,0,0
355,,1,,tertiary,-77.0198577,38.8936027,0,0
356,,1,,primary,-77.0198541,38.8926685,0,0
357,,1,,primary,-77.0199791,38.8926984,0,0
358,,1,,primary,-77.0199742,38.8928603,0,0
359,,1,,tertiary,-77.0219329,38.8947964,0,0
360,,1,,tertiary,-77.0219288,38.8933998,0,0
361,,1,,secondary,-77.0219288,38.8932303,0,0
362,,1,,primary,-77.0239914,38.8938152,0,0
363,,1,,tertiary,-77.0219319,38.8938907,0,0
364,,0,,primary,-77.0258217,38.8944756,0,0
365,,1,,tertiary,-77.0229765,38.8961331,0,0
366,,0,,primary,-77.0249974,38.8940902,0,0
367,,1,,primary,-77.0239887,38.8939655,0,0
368,,1,,tertiary,-77.0219393,38.9041699,0,0
369,,0,,secondary,-77.0258977,38.8935188,0,0
370,,1,,primary,-77.0260323,38.8943715,0,0
371,,0,,secondary,-77.0260544,38.8938479,0,0
372,,1,,secondary,-77.0259311,38.8943422,0,0
373,,1,,secondary,-77.0270477,38.8973436,0,0
374,,0,,secondary,-77.0258701,38.9014328,0,0
375,,0,,secondary,-77.0258608,38.90157,0,0
376,,1,,secondary,-77.0270556,38.8948034,0,0
377,,1,,primary,-77.0268793,38.89461,0,0
378,,1,,primary,-77.027064,38.894663,0,0
379,,1,,secondary,-77.0270323,38.9002168,0,0
380,,1,,tertiary,-77.0280843,38.8961301,0,0
381,,1,,secondary,-77.028095,38.8951048,0,0
382,,1,,secondary,-77.0281403,38.8949543,0,0
383,,0,,primary,-77.0282935,38.8949983,0,0
384,,1,,secondary,-77.0296256,38.9026404,0,0
385,,0,,primary,-77.0314844,38.8955891,0,0
386,,1,,secondary,-77.0296936,38.8955348,0,0
387,,1,,secondary,-77.0302824,38.9000445,0,0
388,,1,,secondary,-77.030416,38.8999958,0,0
389,,0,,secondary,-77.0311625,38.9002122,0,0
390,,1,,secondary,-77.0303135,38.8999111,0,0
391,,0,,primary,-77.0301363,38.8955974,0,0
392,,1,,secondary,-77.0296453,38.8953783,0,0
393,,1,,secondary,-77.0295944,38.8955119,0,0
394,,0,,secondary,-77.0297033,38.8960228,0,0
395,,1,,secondary,-77.0301545,38.8999645,0,0
396,,1,,secondary,-77.0300574,38.8999971,0,0
397,,1,,secondary,-77.0296234,38.900142,0,0
398,,1,,secondary,-77.0319486,38.9026419,0,0
399,,1,,primary,-77.0395094,38.9026501,0,0
400,,1,,primary,-77.0394735,38.9024016,0,0
401,,1,,residential,-77.0307082,38.8954518,0,0
402,,1,,residential,-77.030788,38.8954493,0,0
403,,1,,residential,-77.0307364,38.895595,0,0
404,,1,,secondary,-77.0319545,38.8944384,0,0
405,,1,,secondary,-77.0319497,38.8955804,0,0
406,,1,,secondary,-77.0319497,38.8954468,0,0
407,,1,,secondary,-77.0319498,38.8961439,0,0
408,,0,,primary,-77.0336316,38.9020608,0,0
409,,0,,primary,-77.0336288,38.894998,0,0
410,,0,,primary,-77.0496361,38.9021712,0,0
411,,0,,primary,-77.0506124,38.9021819,0,0
412,,0,,primary,-77.0506311,38.9028884,0,0
413,,0,,primary,-77.0299893,38.8955894,0,0
414,,0,,primary,-77.0302094,38.8954654,0,0
415,,1,,primary,-77.0219318,38.9021051,0,0
416,,1,,primary,-77.0239517,38.8972577,0,0
417,,0,,tertiary,-77.0219255,38.8972548,0,0
418,,0,,primary,-77.019474,38.9013196,0,0
419,,1,,secondary,-77.0259964,38.8945184,0,0
420,,0,,tertiary,-77.018929,38.897337,0,0
421,,0,,primary,-77.0425867,38.8953897,0,0
422,,0,,secondary,-77.0193808,38.8998101,0,0
423,,1,,tertiary,-77.018927,38.901124,0,0
424,,1,,primary,-77.0199121,38.901466,0,0
425,,1,,tertiary,-77.0219243,38.9008729,0,0
426,,0,,tertiary,-77.0229549,38.9008764,0,0
427,,0,,residential,-77.0229512,38.8998167,0,0
428,,1,,secondary,-77.023965,38.8998214,0,0
429,,0,,primary,-77.0239476,38.8990546,0,0
430,,1,,tertiary,-77.0239543,38.8983856,0,0
431,,1,,tertiary,-77.0259795,38.8983206,0,0
432,,1,,secondary,-77.025984,38.897344,0,0
433,,0,,tertiary,-77.0229702,38.8972086,0,0
434,,1,,tertiary,-77.0198998,38.8973376,0,0
435,,1,,tertiary,-77.0259874,38.8961306,0,0
436,,1,,tertiary,-77.0189384,38.8946895,0,0
437,,1,,tertiary,-77.0189339,38.8948052,0,0
438,,0,,tertiary,-77.0189321,38.8951161,0,0
439,,1,,tertiary,-77.0189237,38.8961343,0,0
440,,0,,primary,-77.0336371,38.8930655,0,0
441,,0,,primary,-77.0336422,38.8943425,0,0
442,,0,,primary,-77.0349137,38.8921054,0,0
443,,0,,primary,-77.0290027,38.8920897,0,0
444,,0,,primary,-77.0336378,38.8926453,0,0
445,,0,,secondary,-77.0319498,38.8963892,0,0
446,,0,,secondary,-77.0319499,38.8969635,0,0
447,,0,,secondary,-77.0319501,38.8978262,0,0
448,,0,,secondary,-77.0296248,38.8987411,0,0
449,,0,,secondary,-77.0270561,38.8954868,0,0
450,,0,,tertiary,-77.0291768,38.8961304,0,0
451,,0,,tertiary,-77.0264258,38.8961316,0,0
452,,0,,tertiary,-77.02864,38.8961329,0,0
453,,0,,primary,-77.0286514,38.8951041,0,0
454,,0,,primary,-77.0290736,38.8953779,0,0
455,,0,,primary,-77.0330351,38.8955636,0,0
456,,0,,primary,-77.0239864,38.8927666,0,0
457,,0,,primary,-77.023974,38.8952394,0,0
458,,0,,secondary,-77.0434809,38.8928157,0,0
459,,1,,primary,-77.0394724,38.8953945,0,0
460,,0,,primary,-77.0209314,38.8929518,0,0
461,,0,,primary,-77.021337,38.8932333,0,0
462,,0,,primary,-77.0224673,38.8933859,0,0
463,,0,,primary,-77.0230251,38.8935429,0,0
464,,0,,primary,-77.0234235,38.8938143,0,0
465,,0,,primary,-77.0254479,38.8943738,0,0
466,,0,,tertiary,-77.0220516,38.8961282,0,0
467,,0,,tertiary,-77.0217837,38.8961292,0,0
468,,0,,tertiary,-77.0194494,38.8961308,0,0
469,,0,,tertiary,-77.0206346,38.8973388,0,0
470,,0,,tertiary,-77.0213261,38.897346,0,0
471,,0,,tertiary,-77.0233956,38.8984507,0,0
472,,0,,tertiary,-77.0225017,38.8984656,0,0
473,,1,,primary,-77.0434677,38.8959803,0,0
474,,0,,primary,-77.0429386,38.8921013,0,0
475,,0,,secondary,-77.0424889,38.893029,0,0
476,,1,,secondary,-77.0452791,38.8944793,0,0
477,,0,,secondary,-77.0501145,38.9041127,0,0
478,,1,,secondary,-77.0439913,38.8938752,0,0
479,,1,,secondary,-77.0440826,38.8939218,0,0
480,,0,,secondary,-77.0280841,38.9037769,0,0
481,,0,,primary,-77.0244936,38.8939506,0,0
482,,0,,primary,-77.026496,38.8946504,0,0
483,,0,,primary,-77.0275587,38.8949478,0,0
484,,0,,primary,-77.0239929,38.8943991,0,0
485,,0,,secondary,-77.0296253,38.9024071,0,0
486,,0,,secondary,-77.0280845,38.902412,0,0
487,,0,,secondary,-77.0345797,38.9024155,0,0
488,,0,,secondary,-77.0280848,38.9026389,0,0
489,,1,,primary,-77.0503914,38.90206,0,0
490,,1,,tertiary,-77.0336287,38.9026429,0,0
491,,0,,primary,-77.0501296,38.8965931,0,0
492,,0,,secondary,-77.0296251,38.9020792,0,0
493,,0,,secondary,-77.0296241,38.9009155,0,0
494,,0,,secondary,-77.0296239,38.9006687,0,0
495,,0,,secondary,-77.0319536,38.9020192,0,0
496,,0,,secondary,-77.0319506,38.9009432,0,0
497,,0,,secondary,-77.0345754,38.9041167,0,0
498,,0,,secondary,-77.0345782,38.9033611,0,0
499,,0,,secondary,-77.0345794,38.9029604,0,0
500,,0,,secondary,-77.0345827,38.9021017,0,0
501,,0,,secondary,-77.0345871,38.9017758,0,0
502,,0,,primary,-77.0394724,38.8960156,0,0
503,,0,,primary,-77.0404172,38.8921002,0,0
504,,0,,primary,-77.0444512,38.9013319,0,0
505,,0,,primary,-77.0389312,38.9013336,0,0
506,,0,,primary,-77.0441381,38.9004411,0,0
507,,0,,secondary,-77.0426141,38.8999092,0,0
508,,0,,primary,-77.0199084,38.9002398,0,0
509,,0,,secondary,-77.0266939,38.9013592,0,0
510,,0,,secondary,-77.0327599,38.8963357,0,0
511,,0,,primary,-77.0312375,38.8954451,0,0
512,,0,,primary,-77.0234432,38.8920787,0,0
